replicate,seed,inv_epsilon,epsilon,checkpoint,filter,delta,errors,trajectories,p_hat,ci95_low,ci95_high,epsilon_log_inv_epsilon,normalized_error
3,20860744,90.0,0.011111111111111112,950,alf_delta_one,1.0,2029,20000,0.10145,0.09734186622531585,0.10571120571500514,0.04999788522589184,2.029085821163157
3,20860744,90.0,0.011111111111111112,950,lof_bayes_optimal,,514,20000,0.0257,0.023596365223991392,0.027985800178829453,0.04999788522589184,0.5140217407973694
3,20860744,90.0,0.011111111111111112,1000,alf_sqrt_epsilon,0.10540925533894598,1153,20000,0.05765,0.05450387016188712,0.06096602413694865,0.04999788522589184,1.1530487687536322
3,20860744,90.0,0.011111111111111112,1000,alf_0.7_over_log,0.15556213513106726,771,20000,0.03855,0.03596925981168336,0.041307970264495605,0.04999788522589184,0.7710326111960542
3,20860744,90.0,0.011111111111111112,1000,alf_epsilon_squared,0.0001234567901234568,8806,20000,0.4403,0.4334321686819738,0.44719076042312517,0.04999788522589184,8.806372469769718
3,20860744,90.0,0.011111111111111112,1000,alf_delta_zero,0.0,9975,20000,0.49875,0.4918214079625731,0.5056790721275672,0.04999788522589184,9.97542191527969
3,20860744,90.0,0.011111111111111112,1000,alf_delta_one,1.0,1923,20000,0.09615,0.09214160930152059,0.10031349822099513,0.04999788522589184,1.9230813376524152
3,20860744,90.0,0.011111111111111112,1000,lof_bayes_optimal,,534,20000,0.0267,0.024555108201203206,0.02902667312950543,0.04999788522589184,0.5340225867427923
3,20960747,100.0,0.01,900,alf_sqrt_epsilon,0.1,1089,20000,0.05445,0.05139003546491438,0.05768108786468045,0.04605170185988092,1.182366726981603
3,20960747,100.0,0.01,900,alf_0.7_over_log,0.1520030686661381,718,20000,0.0359,0.033409484520806394,0.03856876334646992,0.04605170185988092,0.779558595016337
3,20960747,100.0,0.01,900,alf_epsilon_squared,0.0001,8613,20000,0.43065,0.42380142227296774,0.4375252131280139,0.04605170185988092,9.351445931581768
3,20960747,100.0,0.01,900,alf_delta_zero,0.0,10020,20000,0.501,0.4940709680879634,0.5079286478399245,0.04605170185988092,10.879076771676457
3,20960747,100.0,0.01,900,alf_delta_one,1.0,1885,20000,0.09425,0.09027827650828081,0.09837756075124808,0.04605170185988092,2.046612745969074
3,20960747,100.0,0.01,900,lof_bayes_optimal,,472,20000,0.0236,0.021585906672928982,0.0257970652813275,0.04605170185988092,0.5124674886458371
3,20960747,100.0,0.01,950,alf_sqrt_epsilon,0.1,1110,20000,0.0555,0.05241143999231423,0.05875928006156279,0.04605170185988092,1.2051671872815237
3,20960747,100.0,0.01,950,alf_0.7_over_log,0.1520030686661381,727,20000,0.03635,0.03384390808766034,0.03903416694716548,0.04605170185988092,0.7893302208591602
3,20960747,100.0,0.01,950,alf_epsilon_squared,0.0001,8612,20000,0.4306,0.4237515289327725,0.43747512567181474,0.04605170185988092,9.35036019537701
3,20960747,100.0,0.01,950,alf_delta_zero,0.0,10126,20000,0.5063,0.49937048637041614,0.5132270939752769,0.04605170185988092,10.994164809380818
3,20960747,100.0,0.01,950,alf_delta_one,1.0,1939,20000,0.09695,0.09292631717329027,0.10112848309153567,0.04605170185988092,2.105242501026013
3,20960747,100.0,0.01,950,lof_bayes_optimal,,465,20000,0.02325,0.021251239146258837,0.02543186723323692,0.04605170185988092,0.5048673352125302
3,20960747,100.0,0.01,1000,alf_sqrt_epsilon,0.1,1058,20000,0.0529,0.04988284730473611,0.056088871336632644,0.04605170185988092,1.148708904634101
3,20960747,100.0,0.01,1000,alf_0.7_over_log,0.1520030686661381,712,20000,0.0356,0.03311992909887256,0.038258433990037415,0.04605170185988092,0.7730441777877882
3,20960747,100.0,0.01,1000,alf_epsilon_squared,0.0001,8695,20000,0.43475,0.42789291860782586,0.4416321420974959,0.04605170185988092,9.440476300371936
3,20960747,100.0,0.01,1000,alf_delta_zero,0.0,9981,20000,0.49905,0.4921213412074032,0.5059790236611035,0.04605170185988092,10.836733059690891
3,20960747,100.0,0.01,1000,alf_delta_one,1.0,2040,20000,0.102,0.09788172223254471,0.10627113846811456,0.04605170185988092,2.214901857706584
3,20960747,100.0,0.01,1000,lof_bayes_optimal,,493,20000,0.02465,0.022590624862486818,0.026891943816051842,0.04605170185988092,0.5352679489457578
3,21060750,110.0,0.00909090909090909,900,alf_sqrt_epsilon,0.09534625892455922,1053,20000,0.05265,0.049639821065578627,0.055831993593818185,0.042731639689021966,1.2321081143424066
3,21060750,110.0,0.00909090909090909,900,alf_0.7_over_log,0.14892094967446853,703,20000,0.03515,0.03268568787132469,0.03779284805003578,0.042731639689021966,0.8225755027376181
3,21060750,110.0,0.00909090909090909,900,alf_epsilon_squared,8.264462809917355e-05,8614,20000,0.4307,0.42385131568448614,0.43757530051289,0.042731639689021966,10.079182618181854
3,21060750,110.0,0.00909090909090909,900,alf_delta_zero,0.0,10036,20000,0.5018,0.4948708454945537,0.5087284631756444,0.042731639689021966,11.743055114473309
3,21060750,110.0,0.00909090909090909,900,alf_delta_one,1.0,1976,20000,0.0988,0.09474128014622049,0.10301280958519785,0.042731639689021966,2.312104115803035
3,21060750,110.0,0.00909090909090909,900,lof_bayes_optimal,,491,20000,0.02455,0.0224948923746209,0.02678771471112898,0.042731639689021966,0.5745157494227177
3,21060750,110.0,0.00909090909090909,950,alf_sqrt_epsilon,0.09534625892455922,987,20000,0.04935,0.046433745719324244,0.05243933637804286,0.042731639689021966,1.1548819647255038
3,21060750,110.0,0.00909090909090909,950,alf_0.7_over_log,0.14892094967446853,669,20000,0.03345,0.031046250560033732,0.036032938283917494,0.042731639689021966,0.782792334753153
3,21060750,110.0,0.00909090909090909,950,alf_epsilon_squared,8.264462809917355e-05,8531,20000,0.42655,0.4197104055232924,0.43341780457334933,0.042731639689021966,9.982064884572717
3,21060750,110.0,0.00909090909090909,950,alf_delta_zero,0.0,9949,20000,0.49745,0.4905217260539265,0.5043792533299596,0.042731639689021966,11.641257008160117
3,21060750,110.0,0.00909090909090909,950,alf_delta_one,1.0,2038,20000,0.1019,0.09778356377695185,0.10616933533091866,0.042731639689021966,2.384649892715883
3,21060750,110.0,0.00909090909090909,950,lof_bayes_optimal,,446,20000,0.0223,0.020343487136755607,0.024439984111246746,0.042731639689021966,0.521861556502102
3,21060750,110.0,0.00909090909090909,1000,alf_sqrt_epsilon,0.09534625892455922,1019,20000,0.05095,0.047987764265624094,0.054084703316363475,0.042731639689021966,1.1923249463579415
3,21060750,110.0,0.00909090909090909,1000,alf_0.7_over_log,0.14892094967446853,671,20000,0.03355,0.03114264167155409,0.036136508765185926,0.042731639689021966,0.7851325211051804
3,21060750,110.0,0.00909090909090909,1000,alf_epsilon_squared,8.264462809917355e-05,8665,20000,0.43325,0.4263959741761337,0.44012966263735637,0.042731639689021966,10.13885737015855
3,21060750,110.0,0.00909090909090909,1000,alf_delta_zero,0.0,10016,20000,0.5008,0.49387100150734975,0.5077286912349606,0.042731639689021966,11.719653250953035
3,21060750,110.0,0.00909090909090909,1000,alf_delta_one,1.0,1996,20000,0.0998,0.09572252761893316,0.10403117804037298,0.042731639689021966,2.335505979323308
3,21060750,110.0,0.00909090909090909,1000,lof_bayes_optimal,,473,20000,0.02365,0.021633726255618053,0.025849226495032823,0.042731639689021966,0.5534540722544714
3,21160753,120.0,0.008333333333333333,900,alf_sqrt_epsilon,0.09128709291752768,1000,20000,0.05,0.047064962861556744,0.05310786958893743,0.03989576452318371,1.2532658691361749
3,21160753,120.0,0.008333333333333333,900,alf_0.7_over_log,0.14621435139922037,620,20000,0.031,0.028686591844644022,0.033493537975982104,0.03989576452318371,0.7770248388644283
3,21160753,120.0,0.008333333333333333,900,alf_epsilon_squared,6.944444444444444e-05,8564,20000,0.4282,0.42135673253917555,0.4350708438384811,0.03989576452318371,10.7329689032822
3,21160753,120.0,0.008333333333333333,900,alf_delta_zero,0.0,10092,20000,0.5046,0.49767055608208316,0.5115276771862006,0.03989576452318371,12.647959151322276
3,21160753,120.0,0.008333333333333333,900,alf_delta_one,1.0,2020,20000,0.101,0.09690019414585062,0.10525305062692088,0.03989576452318371,2.531597055655073
3,21160753,120.0,0.008333333333333333,900,lof_bayes_optimal,,417,20000,0.02085,0.018959859701463147,0.022924168451101914,0.03989576452318371,0.5226118674297848
3,21160753,120.0,0.008333333333333333,950,alf_sqrt_epsilon,0.09128709291752768,1039,20000,0.05195,0.04895945128659082,0.05511263222328454,0.03989576452318371,1.3021432380324856
3,21160753,120.0,0.008333333333333333,950,alf_0.7_over_log,0.14621435139922037,672,20000,0.0336,0.031190839449319854,0.03618829178381454,0.03989576452318371,0.8421946640595094
3,21160753,120.0,0.008333333333333333,950,alf_epsilon_squared,6.944444444444444e-05,8529,20000,0.42645,0.4196106306325047,0.43331761787134826,0.03989576452318371,10.689104597862434
3,21160753,120.0,0.008333333333333333,950,alf_delta_zero,0.0,10036,20000,0.5018,0.4948708454945537,0.5087284631756444,0.03989576452318371,12.57777626265065
3,21160753,120.0,0.008333333333333333,950,alf_delta_one,1.0,2053,20000,0.10265,0.09851978256266386,0.10693282849112248,0.03989576452318371,2.5729548293365667
3,21160753,120.0,0.008333333333333333,950,lof_bayes_optimal,,466,20000,0.0233,0.02129904128657645,0.0254840458893137,0.03989576452318371,0.5840218950174575
3,21160753,120.0,0.008333333333333333,1000,alf_sqrt_epsilon,0.09128709291752768,984,20000,0.0492,0.04628810055440988,0.052285039153774054,0.03989576452318371,1.233213615229996
3,21160753,120.0,0.008333333333333333,1000,alf_0.7_over_log,0.14621435139922037,639,20000,0.03195,0.02960111230117988,0.034478652650939655,0.03989576452318371,0.8008368903780156
3,21160753,120.0,0.008333333333333333,1000,alf_epsilon_squared,6.944444444444444e-05,8528,20000,0.4264,0.4195607432944877,0.43326752441297084,0.03989576452318371,10.687851331993299
3,21160753,120.0,0.008333333333333333,1000,alf_delta_zero,0.0,9948,20000,0.4974,0.49047173922345105,0.5043292593640406,0.03989576452318371,12.467488866166667
3,21160753,120.0,0.008333333333333333,1000,alf_delta_one,1.0,2017,20000,0.10085,0.09675297580591179,0.10510032657767653,0.03989576452318371,2.5278372580476645
3,21160753,120.0,0.008333333333333333,1000,lof_bayes_optimal,,466,20000,0.0233,0.02129904128657645,0.0254840458893137,0.03989576452318371,0.5840218950174575
3,21260756,130.0,0.007692307692307693,900,alf_sqrt_epsilon,0.08770580193070292,968,20000,0.0484,0.04551145709244874,0.05146198987342495,0.03744257269581217,1.2926462183356695
3,21260756,130.0,0.007692307692307693,900,alf_0.7_over_log,0.14380997343213106,593,20000,0.02965,0.02738804775102431,0.0320926005669533,0.03744257269581217,0.7918793465630702
3,21260756,130.0,0.007692307692307693,900,alf_epsilon_squared,5.91715976331361e-05,8537,20000,0.42685,0.42000973191345387,0.43371836296155425,0.03744257269581217,11.400124758193813
3,21260756,130.0,0.007692307692307693,900,alf_delta_zero,0.0,10047,20000,0.50235,0.49542077149914304,0.5092783259313932,0.03744257269581217,13.416546028531478
3,21260756,130.0,0.007692307692307693,900,alf_delta_one,1.0,1989,20000,0.09945,0.0953790762907885,0.10367476379375691,0.03744257269581217,2.656067487881866
3,21260756,130.0,0.007692307692307693,900,lof_bayes_optimal,,412,20000,0.0206,0.018721547999445892,0.022662576171147218,0.03744257269581217,0.5501758697874958
3,21260756,130.0,0.007692307692307693,950,alf_sqrt_epsilon,0.08770580193070292,982,20000,0.0491,0.046191008049740606,0.05218217006565454,0.03744257269581217,1.3113415148818466
3,21260756,130.0,0.007692307692307693,950,alf_0.7_over_log,0.14380997343213106,600,20000,0.03,0.02772458673498879,0.03245592715774955,0.03744257269581217,0.8012269948361588
3,21260756,130.0,0.007692307692307693,950,alf_epsilon_squared,5.91715976331361e-05,8477,20000,0.42385,0.4170165840545995,0.43071266303674527,0.03744257269581217,11.320002058710196
3,21260756,130.0,0.007692307692307693,950,alf_delta_zero,0.0,9902,20000,0.4951,0.4881724199132815,0.5020294620400684,0.03744257269581217,13.222916171446073
3,21260756,130.0,0.007692307692307693,950,alf_delta_one,1.0,2017,20000,0.10085,0.09675297580591179,0.10510032657767653,0.03744257269581217,2.6934580809742203
3,21260756,130.0,0.007692307692307693,950,lof_bayes_optimal,,415,20000,0.02075,0.018864526070199283,0.022819540489576996,0.03744257269581217,0.5541820047616766
3,21260756,130.0,0.007692307692307693,1000,alf_sqrt_epsilon,0.08770580193070292,951,20000,0.04755,0.04468651897958429,0.050587254447584794,0.03744257269581217,1.2699447868153118
3,21260756,130.0,0.007692307692307693,1000,alf_0.7_over_log,0.14380997343213106,588,20000,0.0294,0.027147715792694895,0.03183302854331077,0.03744257269581217,0.7852024549394356
3,21260756,130.0,0.007692307692307693,1000,alf_epsilon_squared,5.91715976331361e-05,8563,20000,0.42815,0.42130684269756413,0.435020752883698,0.03744257269581217,11.434844594636713
3,21260756,130.0,0.007692307692307693,1000,alf_delta_zero,0.0,9960,20000,0.498,0.4910715857614783,0.5049291823827461,0.03744257269581217,13.300368114280236
3,21260756,130.0,0.007692307692307693,1000,alf_delta_one,1.0,1989,20000,0.09945,0.0953790762907885,0.10367476379375691,0.03744257269581217,2.656067487881866
3,21260756,130.0,0.007692307692307693,1000,lof_bayes_optimal,,404,20000,0.0202,0.018340406459597672,0.022243871339840317,0.03744257269581217,0.5394928431896803
3,21360759,140.0,0.007142857142857143,900,alf_sqrt_epsilon,0.08451542547285165,908,20000,0.0454,0.0426010838804632,0.04837351530174713,0.03529744587578074,1.2862120437771136
3,21360759,140.0,0.007142857142857143,900,alf_0.7_over_log,0.14165330878602572,563,20000,0.02815,0.02594673953551769,0.030534484890628245,0.03529744587578074,0.7975081284653249
3,21360759,140.0,0.007142857142857143,900,alf_epsilon_squared,5.10204081632653e-05,8240,20000,0.412,0.40519618275970554,0.4188376155861689,0.03529744587578074,11.672232643968519
3,21360759,140.0,0.007142857142857143,900,alf_delta_zero,0.0,9947,20000,0.49735,0.4904217524622537,0.5042792653288437,0.03529744587578074,14.09025462494598
3,21360759,140.0,0.007142857142857143,900,alf_delta_one,1.0,1937,20000,0.09685,0.0928282239925572,0.10102661467947997,0.03529744587578074,2.7438245911853185
3,21360759,140.0,0.007142857142857143,900,lof_bayes_optimal,,376,20000,0.0188,0.01700801293397831,0.020776802566416775,0.03529744587578074,0.5326164410354568
3,21360759,140.0,0.007142857142857143,950,alf_sqrt_epsilon,0.08451542547285165,896,20000,0.0448,0.042019413310485185,0.04775541631499247,0.03529744587578074,1.2692136467227906
3,21360759,140.0,0.007142857142857143,950,alf_0.7_over_log,0.14165330878602572,559,20000,0.02795,0.025754692121981313,0.030326609118587058,0.03529744587578074,0.7918419961138838
3,21360759,140.0,0.007142857142857143,950,alf_epsilon_squared,5.10204081632653e-05,8264,20000,0.4132,0.40639300064444184,0.42004033681489794,0.03529744587578074,11.706229438077166
3,21360759,140.0,0.007142857142857143,950,alf_delta_zero,0.0,10085,20000,0.50425,0.4973205803770139,0.5111777873165092,0.03529744587578074,14.285736191070693
3,21360759,140.0,0.007142857142857143,950,alf_delta_one,1.0,1921,20000,0.09605,0.092043526878635,0.10021161905109192,0.03529744587578074,2.721160061779554
3,21360759,140.0,0.007142857142857143,950,lof_bayes_optimal,,364,20000,0.0182,0.016437797467020166,0.02014724847664225,0.03529744587578074,0.5156180439811336
3,21360759,140.0,0.007142857142857143,1000,alf_sqrt_epsilon,0.08451542547285165,968,20000,0.0484,0.04551145709244874,0.05146198987342495,0.03529744587578074,1.371204029048729
3,21360759,140.0,0.007142857142857143,1000,alf_0.7_over_log,0.14165330878602572,589,20000,0.02945,0.027195778617158793,0.031884946515241264,0.03529744587578074,0.8343379887496916
3,21360759,140.0,0.007142857142857143,1000,alf_epsilon_squared,5.10204081632653e-05,8310,20000,0.4155,0.4086870183155919,0.4223454357778898,0.03529744587578074,11.771389960118738
3,21360759,140.0,0.007142857142857143,1000,alf_delta_zero,0.0,10039,20000,0.50195,0.49502082448266366,0.5088784265767174,0.03529744587578074,14.220575669029124
3,21360759,140.0,0.007142857142857143,1000,alf_delta_one,1.0,1987,20000,0.09935,0.09528095024293046,0.10357292824882616,0.03529744587578074,2.814651245578331
3,21360759,140.0,0.007142857142857143,1000,lof_bayes_optimal,,392,20000,0.0196,0.017769067975592436,0.021615440267112884,0.03529744587578074,0.5552809704412208
3,21460762,150.0,0.006666666666666667,900,alf_sqrt_epsilon,0.08164965809277261,898,20000,0.0449,0.04211634870911121,0.04785844250915522,0.033404235293975036,1.3441409331737764
3,21460762,150.0,0.006666666666666667,900,alf_0.7_over_log,0.13970284383394854,535,20000,0.02675,0.024603067383167324,0.0290786947439357,0.033404235293975036,0.8007966584053121
3,21460762,150.0,0.006666666666666667,900,alf_epsilon_squared,4.444444444444445e-05,8402,20000,0.4201,0.4132755125899736,0.42695517477179185,0.033404235293975036,12.576249577423239
3,21460762,150.0,0.006666666666666667,900,alf_delta_zero,0.0,10025,20000,0.50125,0.49432092787243276,0.5081785920374269,0.033404235293975036,15.005582243950007
3,21460762,150.0,0.006666666666666667,900,alf_delta_one,1.0,1918,20000,0.0959,0.09189640578207929,0.10005879775846448,0.033404235293975036,2.8708934407876425
3,21460762,150.0,0.006666666666666667,900,lof_bayes_optimal,,344,20000,0.0172,0.01548860739168225,0.019096822624092374,0.033404235293975036,0.514904767273696
3,21460762,150.0,0.006666666666666667,950,alf_sqrt_epsilon,0.08164965809277261,924,20000,0.0462,0.043376858902333025,0.049197433022187535,0.033404235293975036,1.3830581539560904
3,21460762,150.0,0.006666666666666667,950,alf_0.7_over_log,0.13970284383394854,561,20000,0.02805,0.025850711990499858,0.030430550842857288,0.033404235293975036,0.8397138791876264
3,21460762,150.0,0.006666666666666667,950,alf_epsilon_squared,4.444444444444445e-05,8340,20000,0.417,0.4101831993014977,0.4238486786838156,0.033404235293975036,12.483446974019259
3,21460762,150.0,0.006666666666666667,950,alf_delta_zero,0.0,9999,20000,0.49995,0.49302115590539974,0.5068788632982059,0.033404235293975036,14.966665023167694
3,21460762,150.0,0.006666666666666667,950,alf_delta_one,1.0,1982,20000,0.0991,0.09503564078577974,0.10331833372400494,0.033404235293975036,2.966689676559493
3,21460762,150.0,0.006666666666666667,950,lof_bayes_optimal,,389,20000,0.01945,0.017626305445240992,0.02145826040828116,0.033404235293975036,0.5822614955507783
3,21460762,150.0,0.006666666666666667,1000,alf_sqrt_epsilon,0.08164965809277261,938,20000,0.0469,0.0440558585881776,0.04991816448586441,0.033404235293975036,1.4040135805311829
3,21460762,150.0,0.006666666666666667,1000,alf_0.7_over_log,0.13970284383394854,559,20000,0.02795,0.025754692121981313,0.030326609118587058,0.033404235293975036,0.8367202468197561
3,21460762,150.0,0.006666666666666667,1000,alf_epsilon_squared,4.444444444444445e-05,8513,20000,0.42565,0.41881244181671645,0.4325161139448263,0.033404235293975036,12.742396173840042
3,21460762,150.0,0.006666666666666667,1000,alf_delta_zero,0.0,10045,20000,0.50225,0.4953207843293599,0.5091783515083876,0.033404235293975036,15.035518567628712
3,21460762,150.0,0.006666666666666667,1000,alf_delta_one,1.0,1975,20000,0.09875,0.09469222117849808,0.10296188775652589,0.033404235293975036,2.956211963271947
3,21460762,150.0,0.006666666666666667,1000,lof_bayes_optimal,,353,20000,0.01765,0.015915556372522358,0.01956970081080177,0.033404235293975036,0.5283761129291125
3,21560765,160.0,0.00625,900,alf_sqrt_epsilon,0.07905694150420949,907,20000,0.04535,0.042552606025212034,0.048322012360603905,0.031719836345211416,1.4297047281849
3,21560765,160.0,0.00625,900,alf_0.7_over_log,0.13792631060218163,534,20000,0.0267,0.024555108201203206,0.02902667312950543,0.031719836345211416,0.8417445698464572
3,21560765,160.0,0.00625,900,alf_epsilon_squared,3.906250000000001e-05,8085,20000,0.40425,0.39746774383871747,0.4110690310660266,0.031719836345211416,12.744391099641584
3,21560765,160.0,0.00625,900,alf_delta_zero,0.0,9873,20000,0.49365,0.48672292439054377,0.5005795144673687,0.031719836345211416,15.562816738003878
3,21560765,160.0,0.00625,900,alf_delta_one,1.0,1983,20000,0.09915,0.09508470202919754,0.10336925327698153,0.031719836345211416,3.125804273418585
3,21560765,160.0,0.00625,900,lof_bayes_optimal,,377,20000,0.01885,0.017055553601577556,0.020829242695211917,0.031719836345211416,0.5942653611088283
3,21560765,160.0,0.00625,950,alf_sqrt_epsilon,0.07905694150420949,882,20000,0.0441,0.041340975630812515,0.04703412284514369,0.031719836345211416,1.390297210869991
3,21560765,160.0,0.00625,950,alf_0.7_over_log,0.13792631060218163,502,20000,0.0251,0.023021534946061902,0.027360860900026266,0.031719836345211416,0.7913029476833736
3,21560765,160.0,0.00625,950,alf_epsilon_squared,3.906250000000001e-05,8143,20000,0.40715,0.40035947056977517,0.41397619052584345,0.031719836345211416,12.835816539812173
3,21560765,160.0,0.00625,950,alf_delta_zero,0.0,9969,20000,0.49845,0.4915214772116749,0.505379118100099,0.031719836345211416,15.714141604493129
3,21560765,160.0,0.00625,950,alf_delta_one,1.0,1984,20000,0.0992,0.0951337635968394,0.10342017250573407,0.031719836345211416,3.1273805741111813
3,21560765,160.0,0.00625,950,lof_bayes_optimal,,343,20000,0.01715,0.01544118801818694,0.01904426120119329,0.031719836345211416,0.540671137560552
3,21560765,160.0,0.00625,1000,alf_sqrt_epsilon,0.07905694150420949,934,20000,0.0467,0.043861840208422015,0.049712259680042434,0.031719836345211416,1.4722648468850017
3,21560765,160.0,0.00625,1000,alf_0.7_over_log,0.13792631060218163,523,20000,0.02615,0.02402769454003657,0.028454298030333777,0.031719836345211416,0.8244052622278971
3,21560765,160.0,0.00625,1000,alf_epsilon_squared,3.906250000000001e-05,8161,20000,0.40805,0.401256952987225,0.4148783624434927,0.031719836345211416,12.864189952278908
3,21560765,160.0,0.00625,1000,alf_delta_zero,0.0,9966,20000,0.4983,0.4913715127714542,0.5052291401511366,0.031719836345211416,15.70941270241534
3,21560765,160.0,0.00625,1000,alf_delta_one,1.0,2004,20000,0.1002,0.09611506270296781,0.10443848932749343,0.031719836345211416,3.158906587963109
3,21560765,160.0,0.00625,1000,lof_bayes_optimal,,326,20000,0.0163,0.014635675899323977,0.018150099781351632,0.031719836345211416,0.5138740257864138
3,21660768,170.0,0.0058823529411764705,900,alf_sqrt_epsilon,0.07669649888473705,808,20000,0.0404,0.03775831235714119,0.04321820718563018,0.03021057904147213,1.3372798960437056
3,21660768,170.0,0.0058823529411764705,900,alf_0.7_over_log,0.13629818392990592,453,20000,0.02265,0.020677812565925748,0.02480552425683733,0.03021057904147213,0.7497373674601469
3,21660768,170.0,0.0058823529411764705,900,alf_epsilon_squared,3.460207612456747e-05,8131,20000,0.40655,0.399761162100018,0.413374729438868,0.03021057904147213,13.457206478627935
3,21660768,170.0,0.0058823529411764705,900,alf_delta_zero,0.0,9960,20000,0.498,0.4910715857614783,0.5049291823827461,0.03021057904147213,16.48429178786548
3,21660768,170.0,0.0058823529411764705,900,alf_delta_one,1.0,1975,20000,0.09875,0.09469222117849808,0.10296188775652589,0.03021057904147213,3.268722518176137
3,21660768,170.0,0.0058823529411764705,900,lof_bayes_optimal,,326,20000,0.0163,0.014635675899323977,0.018150099781351632,0.03021057904147213,0.539546096671099
3,21660768,170.0,0.0058823529411764705,950,alf_sqrt_epsilon,0.07669649888473705,885,20000,0.04425,0.04148633879881842,0.04718870206632094,0.03021057904147213,1.4647186980181677
3,21660768,170.0,0.0058823529411764705,950,alf_0.7_over_log,0.13629818392990592,500,20000,0.025,0.02292576118580387,0.02725667306749552,0.03021057904147213,0.8275246881458574
3,21660768,170.0,0.0058823529411764705,950,alf_epsilon_squared,3.460207612456747e-05,8172,20000,0.4086,0.40180542610058645,0.4154296780904695,0.03021057904147213,13.525063503055895
3,21660768,170.0,0.0058823529411764705,950,alf_delta_zero,0.0,9965,20000,0.49825,0.4913215247632667,0.5051791473629297,0.03021057904147213,16.49256703474694
3,21660768,170.0,0.0058823529411764705,950,alf_delta_one,1.0,2019,20000,0.10095,0.09685112104925797,0.10520214292711913,0.03021057904147213,3.341544690732972
3,21660768,170.0,0.0058823529411764705,950,lof_bayes_optimal,,352,20000,0.0176,0.015868102270663986,0.019517174116265752,0.03021057904147213,0.5825773804546837
3,21660768,170.0,0.0058823529411764705,1000,alf_sqrt_epsilon,0.07669649888473705,886,20000,0.0443,0.041534795178762345,0.04724022648277141,0.03021057904147213,1.4663737473944594
3,21660768,170.0,0.0058823529411764705,1000,alf_0.7_over_log,0.13629818392990592,491,20000,0.02455,0.0224948923746209,0.02678771471112898,0.03021057904147213,0.812629243759232
3,21660768,170.0,0.0058823529411764705,1000,alf_epsilon_squared,3.460207612456747e-05,8252,20000,0.4126,0.40579458647664424,0.4194389814259629,0.03021057904147213,13.657467453159231
3,21660768,170.0,0.0058823529411764705,1000,alf_delta_zero,0.0,9981,20000,0.49905,0.4921213412074032,0.5059790236611035,0.03021057904147213,16.519047824767604
3,21660768,170.0,0.0058823529411764705,1000,alf_delta_one,1.0,2068,20000,0.1034,0.09925607100801662,0.10769625199168559,0.03021057904147213,3.4226421101712665
3,21660768,170.0,0.0058823529411764705,1000,lof_bayes_optimal,,338,20000,0.0169,0.015204150610295054,0.018781394627113226,0.03021057904147213,0.5594066891865995
3,21760771,180.0,0.005555555555555556,900,alf_sqrt_epsilon,0.07453559924999299,845,20000,0.04225,0.03954891647853988,0.045126892530823914,0.028849760282723392,1.4644835723401595
3,21760771,180.0,0.005555555555555556,900,alf_0.7_over_log,0.13479796195109947,468,20000,0.0234,0.021394653104814584,0.025588395663864342,0.028849760282723392,0.8110985939114729
3,21760771,180.0,0.005555555555555556,900,alf_epsilon_squared,3.08641975308642e-05,8156,20000,0.4078,0.4010076499440099,0.41462776150473585,0.028849760282723392,14.135299427226437
3,21760771,180.0,0.005555555555555556,900,alf_delta_zero,0.0,10033,20000,0.50165,0.494720867129933,0.508578499151082,0.028849760282723392,17.388359386140618
3,21760771,180.0,0.005555555555555556,900,alf_delta_one,1.0,1988,20000,0.0994,0.09533001310529114,0.1036238461828599,0.028849760282723392,3.445435907470103
3,21760771,180.0,0.005555555555555556,900,lof_bayes_optimal,,316,20000,0.0158,0.014162412911156897,0.017623554805574822,0.028849760282723392,0.54766486255561
3,21760771,180.0,0.005555555555555556,950,alf_sqrt_epsilon,0.07453559924999299,862,20000,0.0431,0.040372119770511763,0.04600336277755665,0.028849760282723392,1.4939465554523284
3,21760771,180.0,0.005555555555555556,950,alf_0.7_over_log,0.13479796195109947,477,20000,0.02385,0.021825029120423247,0.02605784681580518,0.028849760282723392,0.8266966437943858
3,21760771,180.0,0.005555555555555556,950,alf_epsilon_squared,3.08641975308642e-05,8144,20000,0.4072,0.4004093300836444,0.41402631180836863,0.028849760282723392,14.114502027382555
3,21760771,180.0,0.005555555555555556,950,alf_delta_zero,0.0,9945,20000,0.49725,0.4903217791476934,0.5041792770506153,0.028849760282723392,17.2358451206188
3,21760771,180.0,0.005555555555555556,950,alf_delta_one,1.0,2078,20000,0.1039,0.09974696834016569,0.1082051626234804,0.028849760282723392,3.6014164062992324
3,21760771,180.0,0.005555555555555556,950,lof_bayes_optimal,,305,20000,0.01525,0.013642338137980093,0.01704384081841334,0.028849760282723392,0.528600579365383
3,21760771,180.0,0.005555555555555556,1000,alf_sqrt_epsilon,0.07453559924999299,798,20000,0.0399,0.03727462734640063,0.04270208423242685,0.028849760282723392,1.3830270896182806
3,21760771,180.0,0.005555555555555556,1000,alf_0.7_over_log,0.13479796195109947,437,20000,0.02185,0.019913833682527644,0.023969810397925208,0.028849760282723392,0.7573719776481062
3,21760771,180.0,0.005555555555555556,1000,alf_epsilon_squared,3.08641975308642e-05,8228,20000,0.4114,0.4045977895004352,0.4182362392887065,0.028849760282723392,14.26008382628974
